,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
446,Ronny Turiaf,C,32,MIN,2,0,19,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.7,2.7,5.4,0.0,0.0,0.0,0.0,0.0,214,119,4.3,,,,0.0,6.2,3.0,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.009000000000000001,-5.6,-2.1,-7.7,0.0,2015
447,Hedo Turkoglu,SF,35,LAC,62,2,705,6.0,13.5,0.441,4.3,10.0,0.43200000000000005,1.7,3.5,0.469,0.4,0.8,0.545,0.4,6.8,7.1,2.7,1.4,0.5,2.1,4.7,16.7,107,107,10.5,0.602,0.7390000000000001,0.059000000000000004,0.8,14.7,7.9,7.5,1.4,0.8,13.1,14.2,0.6,0.6,1.2,0.081,-0.1,-0.8,-0.9,0.2,2015
448,Evan Turner,SG,26,BOS,82,57,2260,7.1,16.5,0.429,0.7,2.6,0.27699999999999997,6.4,13.9,0.45799999999999996,2.3,3.1,0.752,0.9,8.4,9.2,9.9,1.8,0.4,4.4,4.0,17.3,96,104,12.8,0.48200000000000004,0.16,0.18899999999999997,1.9,18.5,10.1,30.0,1.8,0.7,19.7,19.5,-0.3,2.8,2.5,0.054000000000000006,-2.2,1.3,-1.0,0.6,2015
449,Ekpe Udoh,PF,27,LAC,33,0,128,4.4,9.5,0.45799999999999996,0.0,0.0,,4.4,9.5,0.45799999999999996,2.8,3.6,0.778,2.8,7.5,10.3,3.2,3.2,2.8,2.8,7.9,11.5,101,100,11.6,0.519,0.0,0.375,6.3,16.4,11.4,8.5,3.2,4.5,20.0,12.3,0.0,0.2,0.3,0.10099999999999999,-3.4,4.2,0.7,0.1,2015
450,Beno Udrih,PG,32,MEM,79,12,1494,8.6,17.6,0.48700000000000004,0.9,3.4,0.268,7.7,14.3,0.539,3.0,3.6,0.853,0.7,4.3,5.0,7.7,1.6,0.3,3.1,3.1,21.1,108,105,15.4,0.55,0.192,0.20199999999999999,1.5,9.4,5.5,24.0,1.6,0.4,13.9,19.6,2.0,1.6,3.6,0.115,0.2,-1.0,-0.8,0.5,2015
451,Jonas Valanciunas,C,22,TOR,80,80,2096,9.2,16.1,0.5720000000000001,0.0,0.0,0.0,9.2,16.1,0.573,5.4,6.8,0.7859999999999999,5.3,11.8,17.1,1.0,0.8,2.3,2.7,5.5,23.8,121,105,20.6,0.623,0.002,0.423,11.8,26.3,19.1,3.1,0.8,3.6,12.4,19.1,5.8,2.4,8.2,0.18899999999999997,0.1,-0.6,-0.5,0.8,2015
452,Anderson Varejao,C,32,CLE,26,26,636,9.1,16.3,0.555,0.0,0.2,0.0,9.1,16.2,0.561,2.7,3.7,0.733,4.7,9.2,13.9,2.9,1.6,1.3,2.9,4.7,20.8,114,105,17.7,0.58,0.01,0.225,10.4,20.1,15.3,9.1,1.6,2.0,13.7,18.1,1.2,0.7,1.9,0.145,0.0,1.0,0.9,0.5,2015
453,Greivis Vasquez,PG,28,TOR,82,29,1991,7.7,18.8,0.408,3.5,9.1,0.379,4.2,9.7,0.436,1.3,1.7,0.758,0.6,5.0,5.6,7.8,1.2,0.3,3.1,4.6,20.1,105,110,12.6,0.514,0.484,0.091,1.3,11.2,6.3,23.9,1.2,0.4,13.6,19.8,1.9,0.9,2.8,0.066,1.0,-2.1,-1.1,0.4,2015
454,Charlie Villanueva,PF,30,DAL,64,1,678,11.2,26.9,0.414,6.2,16.4,0.376,5.0,10.5,0.475,1.5,2.6,0.5710000000000001,2.2,8.9,11.1,1.4,1.1,1.6,2.1,4.8,30.0,104,105,17.4,0.534,0.61,0.09699999999999999,4.8,19.3,12.1,4.7,1.1,2.6,6.9,26.7,0.6,0.7,1.4,0.096,1.2,-3.1,-1.8,0.0,2015
455,Noah Vonleh,PF,19,CHO,25,0,259,6.0,15.2,0.395,1.0,2.6,0.385,5.0,12.6,0.397,3.6,5.2,0.6920000000000001,5.6,11.6,17.1,0.8,0.8,1.8,2.2,4.0,16.5,99,102,13.2,0.475,0.171,0.342,11.6,25.3,18.3,2.5,0.8,2.7,11.2,17.3,0.1,0.4,0.5,0.085,-4.8,-0.9,-5.6,-0.2,2015
456,Nikola Vucevic,C,24,ORL,74,74,2529,12.8,24.4,0.523,0.0,0.1,0.33299999999999996,12.7,24.3,0.524,3.3,4.4,0.752,4.8,11.6,16.4,3.0,1.1,1.1,3.0,4.4,28.9,109,106,21.5,0.5479999999999999,0.005,0.18100000000000002,10.4,26.0,18.1,11.0,1.1,1.7,10.2,26.0,4.5,2.5,7.0,0.133,0.7,-0.1,0.5,1.6,2015
457,Dwyane Wade,SG,33,MIA,62,62,1971,13.6,29.0,0.47,0.8,2.7,0.284,12.9,26.3,0.489,7.6,9.9,0.768,1.6,4.3,5.9,8.0,2.0,0.6,5.6,2.8,35.7,102,108,21.4,0.534,0.094,0.341,3.6,9.6,6.7,32.1,2.0,0.9,14.4,34.7,2.1,1.4,3.5,0.086,2.4,-1.2,1.2,1.6,2015
458,Dion Waiters,SG,23,TOT,80,23,2208,8.6,21.8,0.396,1.7,5.7,0.297,6.9,16.1,0.431,2.7,4.0,0.68,0.9,3.5,4.4,3.7,2.1,0.5,2.6,3.6,21.6,95,108,10.9,0.46,0.26,0.182,2.1,7.4,4.8,11.9,2.1,0.8,10.0,22.5,-0.6,1.7,1.1,0.025,-2.1,-1.5,-3.6,-0.9,2015
459,Henry Walker,SF,27,MIA,24,13,628,4.9,14.1,0.345,3.8,11.1,0.341,1.1,3.0,0.361,1.2,1.5,0.778,0.6,6.3,6.9,2.4,2.0,0.8,2.0,6.4,14.7,96,107,8.0,0.49700000000000005,0.7859999999999999,0.107,1.4,14.0,7.8,7.2,2.0,1.2,12.0,15.0,-0.1,0.6,0.5,0.039,-0.9,-0.1,-1.0,0.2,2015
460,Kemba Walker,PG,24,CHO,62,58,2119,9.2,23.9,0.385,2.1,6.8,0.304,7.1,17.1,0.418,5.7,6.9,0.8270000000000001,0.9,4.5,5.4,7.7,2.2,0.8,2.4,2.2,26.2,103,104,17.6,0.486,0.285,0.28800000000000003,1.8,9.9,5.7,27.1,2.2,1.2,8.3,25.9,1.8,2.6,4.5,0.10099999999999999,2.2,0.1,2.2,2.3,2015
461,John Wall,PG,24,WAS,79,79,2837,9.4,21.1,0.445,1.2,3.9,0.3,8.2,17.1,0.478,5.1,6.5,0.785,0.7,6.0,6.6,14.3,2.5,0.8,5.5,3.3,25.1,105,102,19.9,0.523,0.18600000000000003,0.31,1.5,12.8,7.3,46.3,2.5,1.3,18.7,26.1,3.6,4.2,7.8,0.132,2.4,1.1,3.5,3.9,2015
462,Gerald Wallace,SF,32,BOS,32,0,286,2.5,6.0,0.41200000000000003,0.2,0.5,0.33299999999999996,2.3,5.4,0.419,1.1,2.6,0.4,3.0,7.0,10.0,1.9,2.6,0.7,3.2,3.3,6.1,79,103,6.2,0.431,0.08800000000000001,0.441,6.4,15.5,10.9,5.1,2.6,1.1,30.7,9.0,-0.3,0.4,0.1,0.013999999999999999,-5.8,2.6,-3.2,-0.1,2015
463,T.J. Warren,SF,21,PHO,40,1,614,9.2,17.4,0.528,0.4,1.7,0.23800000000000002,8.8,15.7,0.56,1.1,1.5,0.737,3.3,3.6,6.9,2.0,1.5,0.7,2.2,4.1,19.9,108,109,14.0,0.551,0.098,0.08900000000000001,7.3,7.9,7.6,6.6,1.5,1.1,10.8,17.8,0.7,0.4,1.1,0.085,-1.0,-1.1,-2.1,0.0,2015
464,C.J. Watson,PG,30,IND,57,21,1422,6.6,15.1,0.434,2.5,6.3,0.4,4.0,8.8,0.45899999999999996,5.0,6.1,0.826,0.7,5.3,5.9,7.5,2.1,0.3,3.6,3.9,20.6,110,104,15.4,0.581,0.42,0.4,1.4,11.2,6.3,23.3,2.1,0.5,16.9,18.8,2.2,1.8,4.0,0.135,1.4,0.1,1.5,1.3,2015
465,David Wear,PF,24,SAC,2,0,7,0.0,14.4,0.0,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,,14.4,0.0,14.4,7.2,0.0,0.0,0.0,7.2,0.0,78,117,2.4,0.0,0.5,0.0,33.6,0.0,16.2,18.8,0.0,0.0,0.0,12.6,0.0,0.0,0.0,-0.11,-0.3,-2.7,-3.0,0.0,2015
466,Travis Wear,SF,24,NYK,51,1,672,6.6,16.4,0.402,0.9,2.4,0.36700000000000005,5.7,14.0,0.408,1.6,2.0,0.769,2.4,5.9,8.3,3.1,1.2,0.9,2.7,4.3,15.6,90,112,8.5,0.451,0.14400000000000002,0.124,5.2,13.3,9.1,9.9,1.2,1.4,13.7,17.5,-0.5,0.2,-0.3,-0.02,-4.5,-1.6,-6.1,-0.7,2015
467,Martell Webster,SF,28,WAS,32,0,352,3.5,13.2,0.264,1.5,6.3,0.233,2.0,7.0,0.292,7.0,9.3,0.75,1.5,5.2,6.7,2.5,1.0,0.1,3.2,3.5,15.4,89,106,5.9,0.445,0.473,0.703,3.3,11.3,7.4,6.7,1.0,0.2,15.6,18.2,-0.3,0.3,0.0,0.0,-4.4,-1.6,-6.1,-0.4,2015
468,David West,PF,34,IND,66,66,1895,8.8,18.6,0.47100000000000003,0.1,0.5,0.2,8.7,18.1,0.479,3.2,4.4,0.7390000000000001,2.9,9.3,12.2,6.1,1.3,1.3,3.3,4.3,20.9,103,102,16.0,0.508,0.028999999999999998,0.235,6.4,19.7,13.1,20.1,1.3,2.0,13.7,21.0,1.4,2.8,4.3,0.10800000000000001,-0.7,2.4,1.7,1.8,2015
469,Russell Westbrook,PG,26,OKC,67,67,2302,13.7,32.0,0.426,1.9,6.3,0.299,11.8,25.8,0.457,11.9,14.2,0.835,2.7,7.9,10.6,12.5,3.0,0.3,6.4,4.0,41.1,111,103,29.1,0.536,0.196,0.445,5.9,16.7,11.4,47.0,3.0,0.5,14.3,38.4,7.5,3.2,10.6,0.222,8.8,2.2,11.0,7.6,2015
470,Hassan Whiteside,C,25,MIA,48,32,1142,11.2,17.9,0.628,0.0,0.0,,11.2,17.9,0.628,3.6,7.2,0.5,6.7,15.6,22.3,0.3,1.2,5.7,2.7,6.0,26.1,117,97,26.2,0.619,0.0,0.40299999999999997,15.6,34.7,25.4,1.0,1.2,9.2,11.3,21.1,2.8,2.4,5.3,0.221,-1.6,0.7,-0.9,0.3,2015
471,Shayne Whittington,PF,23,IND,20,0,108,9.1,20.0,0.452,0.5,2.9,0.16699999999999998,8.6,17.2,0.5,8.6,11.0,0.7829999999999999,4.8,9.1,13.8,2.9,2.4,1.0,2.4,8.6,27.2,114,100,20.0,0.547,0.14300000000000002,0.5479999999999999,10.3,19.3,14.8,9.6,2.4,1.5,8.8,23.9,0.3,0.2,0.4,0.2,0.5,0.0,0.5,0.1,2015
472,Andrew Wiggins,SF,19,MIN,82,82,2969,8.5,19.5,0.43700000000000006,0.7,2.2,0.31,7.8,17.3,0.45299999999999996,6.1,8.0,0.76,2.3,4.1,6.4,2.9,1.5,0.9,3.0,3.3,23.8,103,114,13.9,0.517,0.111,0.41,5.0,9.5,7.2,9.8,1.5,1.3,11.7,22.6,2.1,0.0,2.1,0.034,-0.5,-1.8,-2.3,-0.2,2015
473,C.J. Wilcox,SG,24,LAC,21,0,101,8.0,19.1,0.42100000000000004,3.5,9.5,0.368,4.5,9.5,0.474,1.0,1.0,1.0,0.5,3.0,3.5,4.0,1.5,0.5,5.0,3.5,20.6,89,109,8.5,0.527,0.5,0.053,1.1,6.5,3.9,12.0,1.5,0.8,20.5,21.8,-0.1,0.1,0.0,-0.024,-3.3,-2.7,-6.0,-0.1,2015
474,Deron Williams,PG,30,BRK,68,55,2114,7.3,18.9,0.387,2.1,5.8,0.36700000000000005,5.2,13.1,0.395,4.9,5.9,0.8340000000000001,0.7,5.1,5.8,11.0,1.6,0.4,3.8,3.8,21.6,105,109,15.7,0.504,0.307,0.313,1.5,11.0,6.3,33.7,1.6,0.6,14.9,22.3,2.3,1.3,3.6,0.083,1.3,-1.2,0.1,1.1,2015
475,Derrick Williams,PF,23,SAC,74,6,1462,7.5,16.7,0.447,1.7,5.4,0.314,5.8,11.3,0.511,4.6,6.7,0.684,1.4,5.5,7.0,1.7,1.2,0.1,1.9,2.3,21.2,108,112,12.8,0.54,0.322,0.40399999999999997,3.3,12.1,7.8,5.6,1.2,0.2,8.9,18.9,1.7,0.4,2.1,0.069,-0.5,-2.7,-3.2,-0.5,2015
476,Elliot Williams,SG,25,TOT,13,0,119,6.2,16.4,0.37799999999999995,3.5,8.0,0.444,2.7,8.4,0.316,0.4,1.8,0.25,0.0,3.5,3.5,5.3,1.8,0.0,1.8,5.3,16.4,100,110,8.7,0.47700000000000004,0.486,0.10800000000000001,0.0,7.7,3.8,15.5,1.8,0.0,9.4,16.4,0.0,0.1,0.1,0.039,-1.7,-2.9,-4.6,-0.1,2015
477,Lou Williams,SG,28,TOR,80,0,2016,9.6,23.8,0.40399999999999997,3.9,11.5,0.34,5.7,12.3,0.46399999999999997,8.7,10.1,0.861,0.6,3.3,3.9,4.2,2.3,0.3,2.6,2.6,31.9,114,109,19.9,0.564,0.48200000000000004,0.426,1.4,7.3,4.3,13.6,2.3,0.4,8.4,27.0,5.4,1.1,6.6,0.157,4.0,-3.1,0.9,1.5,2015
478,Marvin Williams,PF,28,CHO,78,37,2035,5.3,12.6,0.424,2.4,6.7,0.358,2.9,5.8,0.5,1.6,2.2,0.713,1.5,8.3,9.8,2.5,1.8,0.9,1.5,3.7,14.6,106,103,11.8,0.541,0.535,0.17600000000000002,3.1,18.2,10.4,7.8,1.8,1.4,10.1,13.3,1.5,2.9,4.3,0.102,-0.8,1.8,1.0,1.5,2015
479,Mo Williams,PG,32,TOT,68,33,1980,8.8,22.2,0.397,3.1,9.0,0.342,5.7,13.2,0.434,4.2,4.8,0.872,0.6,3.9,4.5,11.0,1.2,0.4,4.4,4.2,24.9,102,112,15.4,0.512,0.405,0.217,1.2,8.9,4.9,37.4,1.2,0.6,15.4,25.2,1.6,0.6,2.1,0.052000000000000005,2.1,-3.5,-1.3,0.3,2015
480,Reggie Williams,SF,28,SAS,20,0,105,7.3,19.0,0.385,1.5,9.3,0.158,5.9,9.8,0.6,2.0,2.0,1.0,2.4,5.9,8.3,4.9,0.5,0.0,1.0,5.9,18.0,104,107,10.5,0.45399999999999996,0.48700000000000004,0.10300000000000001,5.5,12.7,9.2,14.4,0.5,0.0,4.7,18.5,0.1,0.1,0.2,0.083,-0.5,-2.2,-2.7,0.0,2015
481,Shawne Williams,SF,28,TOT,63,22,1087,5.9,14.5,0.40299999999999997,3.1,8.6,0.36,2.8,5.9,0.467,1.7,1.9,0.875,1.7,6.3,8.0,2.1,1.2,1.0,1.5,6.5,16.5,109,108,10.5,0.537,0.593,0.133,3.9,14.0,9.0,6.5,1.2,1.6,8.6,14.9,1.1,0.8,1.9,0.084,-0.2,-0.8,-1.0,0.3,2015
482,Jeff Withey,C,24,NOP,37,0,259,6.5,13.0,0.5,0.0,0.0,,6.5,13.0,0.5,6.9,10.1,0.68,4.7,8.3,13.0,2.2,0.8,3.7,2.4,5.3,19.9,116,105,17.6,0.57,0.0,0.7809999999999999,10.1,17.9,14.0,6.4,0.8,5.3,12.2,17.3,0.5,0.3,0.8,0.149,-1.6,0.6,-1.0,0.1,2015
483,Nate Wolters,PG,23,TOT,21,0,247,4.2,11.9,0.35100000000000003,0.0,1.5,0.0,4.2,10.5,0.4,0.4,1.3,0.33299999999999996,1.7,5.4,7.1,4.4,1.7,0.4,2.7,3.8,8.8,77,106,4.6,0.35200000000000004,0.12300000000000001,0.105,3.7,11.9,7.8,12.2,1.7,0.6,17.9,13.3,-0.4,0.2,-0.2,-0.036000000000000004,-6.1,0.0,-6.1,-0.3,2015
484,Brandan Wright,PF,27,TOT,75,7,1449,8.1,12.5,0.642,0.0,0.1,0.0,8.1,12.4,0.647,2.7,3.9,0.696,4.4,6.7,11.1,1.4,1.7,3.2,1.2,3.5,18.8,133,104,20.4,0.66,0.008,0.309,9.6,14.7,12.1,4.4,1.7,5.1,7.6,13.6,4.3,1.8,6.1,0.20199999999999999,1.2,2.4,3.6,2.0,2015
485,Dorell Wright,SF,29,POR,48,2,592,6.2,16.4,0.379,3.5,9.3,0.38,2.7,7.1,0.37799999999999995,2.9,3.6,0.81,1.2,8.3,9.6,3.5,1.7,0.9,1.5,4.7,18.8,109,102,13.4,0.525,0.568,0.221,2.6,17.2,10.0,10.2,1.7,1.3,7.9,17.1,0.7,0.8,1.6,0.128,0.1,0.6,0.7,0.4,2015
486,Tony Wroten,PG,21,PHI,30,15,895,9.8,24.3,0.40299999999999997,2.1,8.0,0.261,7.7,16.4,0.473,6.7,10.1,0.667,1.2,3.6,4.8,8.8,2.7,0.4,6.3,4.0,28.4,94,106,14.9,0.494,0.327,0.415,2.5,8.1,5.2,34.9,2.7,0.7,18.0,30.5,-0.6,0.9,0.3,0.013999999999999999,0.3,-1.8,-1.5,0.1,2015
487,James Young,SG,19,BOS,31,0,332,5.4,15.4,0.353,2.6,10.0,0.258,2.9,5.4,0.528,2.4,4.4,0.552,1.4,5.0,6.3,2.0,1.2,0.3,0.8,3.3,15.8,99,107,8.5,0.457,0.647,0.284,2.9,11.0,6.9,5.6,1.2,0.5,4.2,15.8,0.1,0.3,0.3,0.047,-1.9,-1.9,-3.8,-0.2,2015
488,Nick Young,SG,29,LAL,42,0,1000,8.9,24.3,0.366,4.2,11.5,0.369,4.6,12.8,0.363,6.7,7.6,0.892,0.9,4.0,4.9,2.1,1.2,0.6,2.2,4.2,28.8,105,113,14.2,0.52,0.473,0.311,1.8,9.1,5.3,6.9,1.2,0.9,7.5,26.0,1.1,0.1,1.2,0.057999999999999996,0.9,-4.3,-3.5,-0.4,2015
489,Thaddeus Young,PF,26,TOT,76,68,2434,9.5,20.3,0.466,0.8,2.4,0.33,8.7,17.9,0.484,2.8,4.2,0.655,2.7,6.0,8.6,3.6,2.6,0.5,2.5,3.6,22.5,102,109,15.7,0.507,0.11900000000000001,0.207,5.8,13.5,9.6,12.4,2.6,0.8,10.0,21.5,1.6,1.4,3.1,0.061,0.2,-0.3,-0.1,1.2,2015
490,Cody Zeller,C,22,CHO,62,45,1487,6.0,13.0,0.461,0.0,0.0,1.0,5.9,12.9,0.46,4.4,5.7,0.774,3.4,9.2,12.6,3.5,1.2,1.7,2.2,5.4,16.4,108,102,14.1,0.53,0.003,0.44,7.0,20.1,13.4,10.9,1.2,2.6,12.2,15.6,1.6,2.2,3.8,0.12300000000000001,-2.1,2.5,0.4,0.9,2015
491,Tyler Zeller,C,25,BOS,82,59,1731,9.8,17.9,0.5489999999999999,0.0,0.0,,9.8,17.9,0.5489999999999999,4.4,5.4,0.823,4.2,9.2,13.5,3.3,0.5,1.5,2.2,5.9,24.1,119,105,18.9,0.594,0.0,0.3,9.1,20.5,14.7,10.8,0.5,2.3,9.8,19.6,4.5,2.0,6.5,0.179,0.4,0.4,0.9,1.2,2015
